ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7,angle,turn,move
100,100,20.0,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.104700409267224,0,5
100,100,20.0,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.12523536794032,0,5
100,100,20.0,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.146174792862581,0,5
100,100,20.0,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.1675307469642746,0,5
100,100,20.0,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.189315777447746,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.2115429403229143,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.2342258264495456,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.2573785891943032,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.281015973821127,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.3051533487429197,0,5
100,100,100,32.42640687119293,100,32.42640687119277,20.0,32.42640687119277,2.3298067387731294,0,5
100,100,100,39.497474683058286,100,32.42640687119277,20.0,32.42640687119277,2.354992860528455,0,5
100,100,100,46.56854249492376,100,32.42640687119277,20.0,32.42640687119277,2.3807291601462452,0,5
100,100,100,53.639610306789244,100,32.42640687119277,20.0,32.42640687119277,2.4070338534956193,0,5
100,100,100,60.71067811865479,100,32.42640687119277,20.0,32.42640687119277,2.4339259690760002,0,5
100,100,100,67.78174593052027,100,32.42640687119277,20.0,32.42640687119277,2.4614253938154036,0,5
100,100,100,74.8528137423857,100,32.42640687119277,20.0,32.42640687119277,2.489552921999149,0,5
100,100,100,81.92388155425118,100,32.42640687119277,20.0,32.42640687119277,2.518330307581863,0,5
100,100,100,88.99494936611666,100,32.42640687119277,20.0,32.42640687119277,2.54778032015804,0,5
100,100,100,96.06601717798213,100,32.42640687119277,20.0,32.42640687119277,2.5779268048937354,0,5
100,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.608794746749453,0,5
95.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.6404103393571745,0,5
90.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.67280105894946,0,5
85.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.7059957437778905,0,5
80.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.7400246795019996,0,5
75.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.7749196910784804,0,5
70.0,100,100,100,100,32.42640687119277,20.0,32.42640687119277,2.8107142417351554,5,0
70.30558700346779,100,100,100,100,29.162218679968294,20.11459512630043,36.67171480581241,-2.189285758264873,5,0
71.23412895085961,100,100,100,100,26.623237662843707,20.462798356572378,42.30340386863286,-7.189285758264873,5,0
100,100,100,100,100,24.641016151377492,21.05828541230245,50.00000000000002,-12.189285758264873,5,0
100,100,100,100,77.71413200489246,23.101337568874694,21.925333174277334,60.9860474945751,-17.189285758264873,5,5
100,100,100,100,65.986047494575,24.174037976211615,25.432875859649663,70.31185878814166,-22.471894534983676,5,5
100,100,100,100,59.22618261740695,25.834108962259947,29.967755169130037,63.64782275177032,-27.82113666805651,5,5
100,100,100,100,55.346083128699114,28.05917792159572,35.75581999919352,58.07681359066072,-33.23607491884718,5,5
100,100,100,100,53.3100435130302,30.85035948981093,43.1234341616011,53.453812522733436,-38.71488156584019,5,5
100,100,100,100,52.55129581787362,34.23044544482423,52.55129581787362,49.67681770292188,-44.25476626221348,5,5
100,100,100,100,52.73874589408712,38.244251603106704,63.707054677661404,100,-49.85192529469009,5,5
100,100,100,100,53.67124179874925,42.96102485214454,55.427410999448014,100,-55.50151937334317,5,5
100,100,100,100,55.22505535512698,48.479184802210405,48.99942109025234,100,-61.19768643099758,5,5
100,100,100,100,57.326017395790096,54.934099179088264,44.04555369008394,100,-66.933594412135,5,5
100,100,100,100,59.93409917908809,62.510197837725876,40.30560462193098,100,-72.70153667100652,5,5
100,100,100,100,63.03478605844044,71.45971903718421,69.38436703220941,100,-78.4930695101342,5,5
100,100,100,100,66.63447470388664,68.64595976175436,100,100,-84.2991878662848,5,5
100,100,100,100,70.75850883464044,59.49992493103914,100,100,-90.11053161872644,5,5
100,100,100,100,75.45119832686419,53.17813915580431,100,100,-95.91761195055142,-5,5
100,100,100,100,80.77760802235717,58.82197360283792,100,100,-91.72754536022933,-5,5
100,100,100,100,86.82723383393378,65.61271396302664,100,100,-87.53683418037951,-5,5
100,100,100,100,93.72001347011016,74.15115158446208,100,100,-83.34197765823092,-5,5
100,100,100,100,100,85.51285102859389,100,100,-79.13945524939027,-5,5
100,100,100,100,100,100,100,100,-74.92571004213806,-5,5
100,100,100,100,100,100,100,100,-70.69713244041913,-5,5
100,93.73422700442941,100,100,100,100,100,100,-66.45004426655038,-5,5
100,88.7036459634319,100,100,100,100,100,100,-62.18068349453404,-5,5
100,84.7925148851628,100,100,100,100,96.35944544137543,100,-57.88518989394004,-5,5
100,100,100,100,100,100,92.37189743714373,100,-53.55959195541635,-5,5
100,100,98.29576178617003,100,100,100,89.23591830327757,100,-49.19979558536136,-5,5
100,100,89.54753553214873,100,100,100,86.75155599232409,100,-44.80157520283643,-5,5
