4.599999999999999922e-02
2.949999999999999845e-02
2.699999999999999969e-02
2.900000000000000147e-02
3.579999999999999849e-02
3.366666666666666419e-02
3.085714285714285729e-02
2.837500000000000092e-02
2.977777777777777801e-02
2.900000000000000147e-02
2.681818181818181740e-02
2.624999999999999903e-02
2.876923076923076916e-02
2.921428571428571347e-02
2.960000000000000131e-02
2.906250000000000153e-02
2.847058823529411906e-02
2.772222222222222102e-02
2.694736842105263305e-02
2.670000000000000151e-02
2.571428571428571383e-02
2.490909090909090851e-02
2.547826086956521754e-02
2.516666666666666705e-02
2.544000000000000081e-02
2.465384615384615466e-02
2.433333333333333182e-02
2.385714285714285801e-02
2.379310344827586035e-02
2.356666666666666632e-02
2.383870967741935631e-02
2.356250000000000011e-02
2.327272727272727132e-02
2.302941176470588158e-02
2.331428571428571447e-02
2.344444444444444484e-02
2.332432432432432479e-02
2.278947368421052611e-02
2.246153846153845987e-02
2.214999999999999955e-02
2.178048780487804731e-02
2.176190476190476356e-02
2.227906976744186210e-02
2.220454545454545597e-02
2.255555555555555439e-02
2.226086956521739282e-02
2.248936170212766095e-02
2.229166666666666796e-02
2.210204081632653056e-02
2.181999999999999912e-02
2.154901960784313605e-02
2.126923076923076944e-02
2.111320754716981135e-02
2.101851851851851971e-02
2.103636363636363776e-02
2.119642857142857093e-02
2.114035087719298364e-02
2.139655172413792994e-02
2.118644067796610075e-02
2.121666666666666839e-02
2.106557377049180294e-02
2.088709677419354691e-02
2.079365079365079472e-02
2.048437499999999911e-02
2.050769230769230664e-02
2.045454545454545442e-02
2.031343283582089446e-02
2.026470588235294162e-02
2.023188405797101547e-02
2.007142857142856993e-02
1.995774647887323811e-02
1.984722222222222096e-02
1.984931506849315144e-02
2.000000000000000042e-02
2.000000000000000042e-02
2.002631578947368374e-02
1.994805194805194734e-02
1.974358974358974422e-02
1.973417721518987492e-02
1.988749999999999893e-02
1.982716049382715964e-02
1.981707317073170757e-02
1.973493975903614292e-02
1.975000000000000019e-02
1.958823529411764588e-02
1.955813953488371934e-02
1.947126436781609210e-02
1.937499999999999986e-02
1.921348314606741506e-02
1.925555555555555701e-02
1.909890109890110058e-02
1.899999999999999953e-02
1.910752688172042899e-02
1.898936170212766131e-02
1.896842105263157885e-02
1.902083333333333404e-02
1.886597938144329856e-02
1.888775510204081590e-02
1.874747474747474885e-02
1.871000000000000094e-02
1.872277227722772205e-02
1.863725490196078277e-02
1.875728155339805719e-02
1.869230769230769210e-02
1.859999999999999848e-02
1.859433962264150919e-02
1.849532710280373665e-02
1.862962962962962793e-02
1.858715596330275110e-02
1.878181818181818077e-02
1.881081081081081158e-02
1.869642857142857217e-02
1.865486725663716844e-02
1.859649122807017704e-02
1.854782608695652174e-02
1.855172413793103325e-02
1.847008547008547122e-02
1.849999999999999908e-02
1.847899159663865531e-02
1.841666666666666799e-02
1.833057851239669467e-02
1.827868852459016424e-02
1.826829268292682815e-02
1.825806451612903281e-02
1.826399999999999899e-02
1.823809523809523728e-02
1.827559055118110204e-02
1.854687500000000086e-02
1.855813953488372192e-02
1.849230769230769331e-02
1.853435114503816650e-02
1.846212121212121096e-02
1.842857142857142957e-02
